id,marque,modele,titre,prix,cote_argus,km,annee,ville,distance,url,img_url,options,carburant,boite,couleur,chevaux,status,source,temps,lien_annonce,description,date_scrape
lbc-3075150854,Volkswagen,T-roc,T-Roc,23500,25850,97000km,2019,Pont-l'Évêque,10,,https://img.leboncoin.fr/api/v1/lbcpb1/images/f2/6a/cf/f26acfcf31f440d4efd3399386190eb3d8c723ca.jpg?rule=ad-large,Voir description,Essence,Automatique,N/C,11,Clean,LeBonCoin,21h,https://www.leboncoin.fr/ad/voitures/3075150854,"Volkswagen T-Roc 4Motion de 2019 en excellent état.  Ce SUV compact de 190 chevaux est équipé de la transmission intégrale 4Motion et de la boîte de vitesses automatique DSG7. Avec seulement 95 000 km au compteur, ce véhicule est prêt à vous accompagner dans toutes vos aventures.  Ses équipements haut de gamme, comme le système de navigation et le régulateur de vitesse adaptatif, vous offriront un confort de conduite optimal. Toit ouvrant / virtual cockpit / 4 roue motrice / commande au volant = full options Doté d'un design élégant et moderne, ce T-Roc gris métallisé saura vous séduire. N'hésitez pas à me contacter pour plus d'informations photo vidéo . - Marque : Volkswagen - Modèle : T-Roc - Année : 2019 - Motorisation : 2.0 TSI 190ch - Transmission : Intégrale 4Motion, boîte automatiqu",2025-12-14
lbc-3058896111,Volkswagen,Passat,VW Passat TDI 105cv 05/2011,6900,7590,165000km,2011,Cholet,10,,https://img.leboncoin.fr/api/v1/lbcpb1/images/1d/10/8b/1d108b0a4cc62fd8ee9800defad6bef89ec2f324.jpg?rule=ad-large,Voir description,Diesel,Manuelle,N/C,5,Clean,LeBonCoin,12h,https://www.leboncoin.fr/ad/voitures/3058896111,"Bonjour, je met en vente ma VW Passat TDi 105cv, 5cv, du 31/05/2011 avec moteur 1 6 L.  Boîte mécanique 6 vitesses.  Conso. 4.5 litres/100 km Air conditionné auto.  Régulateur/Limiteur de vitesse  Le moteur a été remplacé par un moteur d’occasion reconditionné totalisant 160 000km. Fait par un professionnel avec facture à l’appuie. Le véhicule a 250 000 kms.   Plus de 1000 € de factures - Disques et plaquettes avant changés - 2 pneus avant changés - Feux arrières gauche changés  - Pare-choc arrière neuf - Contrôle technique fait ✅  - Révision faite ✅  - Kit d’embrayage fait ✅ il a 16 000 kms  - Distribution faite ✅ 16 000 kms  Le prix est négociable uniquement devant la voiture dans la limite du raisonnable.   Plus d’informations et photos supplémentaires possibles en privé.   Essayeur du ",2025-12-14
lbc-3108448224,Volkswagen,Autres,Volkswagen Golf VI – 1.6 TDI 105 ch Bluemotion,7400,8140,155000km,2010,Saint-Étienne,10,,https://img.leboncoin.fr/api/v1/lbcpb1/images/e4/94/31/e49431f231891d32cc97d458c87b0d3739404d3f.jpg?rule=ad-large,Voir description,Diesel,Manuelle,N/C,5,Clean,LeBonCoin,17h,https://www.leboncoin.fr/ad/voitures/3108448224,Volkswagen Golf VI – 1.6 TDI 105 ch Bluemotion Boîte manuelle Mise en circulation : 10/2010 Kilométrage : 155000km Carburant : Diesel  ✅ Entretien et réparations récentes : • Injecteurs • Pneus arrière  • Disques freins arrières + plaquettes de freins arrières • Véhicule fiable et bien entretenu  😊 Points positifs : • CarPlay • Non fumeur – pas d’animaux • Roule parfaitement • Carnet + factures disponibles • 2 clés fournies  ℹ️ Divers : • Achat du véhicule l’an dernier • Motif de la vente : nous voulons une autre voiture  💶 Prix : 7 700€ 📍 Veauche (42340)  📞 Contact par téléphone ou message pour plus d’infos ou une visite/essai.,2025-12-14
lbc-3112263191,Volkswagen,Touran,Touran 2l 140 chv match,7200,7920,214000km,2012,Tours,10,,https://img.leboncoin.fr/api/v1/lbcpb1/images/d5/5d/1a/d55d1a906ab44ef8cd01308ae6d289eda8e21250.jpg?rule=ad-large,Voir description,Diesel,Manuelle,N/C,8,Clean,LeBonCoin,24h,https://www.leboncoin.fr/ad/voitures/3112263191,Je vends mon Volkswagen Touran 2.0 TDI 140ch BlueMotion FAP Match de 2012. - Marque : Volkswagen - Modèle : Touran - Année : 2012 - Kilométrage : 214 000 km - Motorisation : 2.0 TDI 140 ch - Carburant : Diesel - Boîte de vitesses : Manuelle - Nombre de portes : 5 - Nombre de sièges : 5 - Puissance fiscale : 8 CV - Couleur : Gris - Finition : Match - Contrôle technique : Valide jusqu'en 05/11/2027 - Crit'Air : 2 - Toit ouvrant -Climatisation - 2 clés centralisé -Roue de secours + barre de toit -moteur 2L 140 chevaux fiable -entretien a jour+ carnet d'entretien -croix de distribution+ pompe a eau fait -vidange complet La voiture est dans un bon état N'hésitez pas à me contacter pour plus d'informations ou pour convenir d'un rendez-vous.,2025-12-14
lbc-3112262066,Volkswagen,Touran,Volkswagen Touran,6500,7150,260000km,2009,Albi,10,,https://img.leboncoin.fr/api/v1/lbcpb1/images/7a/dd/d3/7addd3c9eba43fea6c753b5546e8819c5459822a.jpg?rule=ad-large,Voir description,Diesel,Manuelle,N/C,6,Clean,LeBonCoin,8h,https://www.leboncoin.fr/ad/voitures/3112262066,"Volkswagen Touran 2009 – Très bon état Je vends Volkswagen Touran année 2009, véhicule en très bon état général, fiable et bien entretenu. ✔️ Mécanique impeccable ✔️ Intérieur propre et soigné ✔️ Carrosserie en bon état ✔️ Aucun frais à prévoir 🔧 Caractéristiques : Année : 2009 5 portes / 7 places Grand coffre, idéal famille Véhicule confortable et économique -Contrôle technique OK - Prix à débattre raisonnablement -Visible sur rendez-vous   Me contacter par message.",2025-12-14
lbc-3112261320,Volkswagen,Golf,Volkswagen Golf 7,6500,7150,256818km,2014,Saint-Jory,10,,https://img.leboncoin.fr/api/v1/lbcpb1/images/db/07/0f/db070f7f08ff641af2b402a1b530eb80cb73d7c9.jpg?rule=ad-large,Voir description,Diesel,Manuelle,N/C,5,Clean,LeBonCoin,15h,https://www.leboncoin.fr/ad/voitures/3112261320,"Volkswagen Golf 7 1.6 TDI 105 ch – 2014 – Très bon état  Je vends ma Volkswagen Golf 7 1.6 TDI 105 ch, année 2014. Véhicule fiable, économique et très bien entretenu.  Informations générales Année : 2014 Kilométrage : 257 000 km Carburant : Diesel Boîte : Manuelle Contrôle technique OK, moins de 6 mois Visible à Toulouse  Entretien et mécanique Courroie de distribution faite à 160 154 km, facture à l’appui Entretiens du véhicule suivis, factures disponibles Vidange récente avec filtres 08/25 Pneus en bon état AV 08/25  Disque et plaquettes AV changé 08/25   État du véhicule Très bon état général Moteur sain, démarre et roule parfaitement Aucun frais à prévoir Véhicule prêt à rouler Léger accrochement visible sur le pare-chocs au niveau de la plaque d’immatriculation (visible sur les photos",2025-12-14
lbc-3112261126,Volkswagen,Passat,VW Passat SW,4800,5280,288566km,2013,Guiclan,10,,https://img.leboncoin.fr/api/v1/lbcpb1/images/03/e0/cc/03e0ccaed71b2afca54ccbdb9bd388c42cd55a30.jpg?rule=ad-large,Voir description,Diesel,Manuelle,N/C,5,Clean,LeBonCoin,6h,https://www.leboncoin.fr/ad/voitures/3112261126,"Vends PASSAT SW volkswagen, full option, plus attelage. ( Airbags remplacés) Embrayage neuf, batterie neuve, 4 pneus neufs. Pour plus de photos et renseignements me contacter.",2025-12-14
lbc-3112250116,Volkswagen,Autres,Golf v,2000,2200,235000km,2008,Wattrelos,10,,https://img.leboncoin.fr/api/v1/lbcpb1/images/b7/d2/32/b7d232774bbb56deec9ba8809cdaaf8d747babc4.jpg?rule=ad-large,Voir description,Diesel,Manuelle,N/C,5,Clean,LeBonCoin,2h,https://www.leboncoin.fr/ad/voitures/3112250116,Bonjour vend  golf 5 noir 1.9 tdi 235000 km  Année 2009 Courroie de distribution à prévoir  Carrosserie (trace d'usure ),2025-12-14
lbc-3112260913,Volkswagen,Passat,Passat 2.0 TDI DSG,4490,4939,263000km,2007,Tours,10,,https://img.leboncoin.fr/api/v1/lbcpb1/images/1c/1e/c3/1c1ec32a596c4598d280d543247154a1e1813216.jpg?rule=ad-large,Voir description,Diesel,Automatique,N/C,8,Clean,LeBonCoin,21h,https://www.leboncoin.fr/ad/voitures/3112260913,Je vends ma Volkswagen Passat 2.0 TDI 140ch Carat DSG6 de 2007. - Marque : Volkswagen - Modèle : Passat - Année : 2007 - Kilométrage : 263 000 km - Motorisation : 2.0 TDI 140 ch - Carburant : Diesel - Boîte de vitesses : Automatique - Finition : Carat - Couleur : Bleu - Nombre de portes : 4 - Nombre de sièges : 5 - Puissance fiscale : 8 CV N'hésitez pas à me contacter pour plus d'informations Contrôle technique moins de 6 mois véhicule qui roule bien Recherche un échange contre un camion ou camionnette en 3 places,2025-12-14
lbc-3112259830,Volkswagen,Polo,Voiture jeune permis,2000,2200,180000km,2003,Méry-ès-Bois,10,,https://img.leboncoin.fr/api/v1/lbcpb1/images/29/cf/41/29cf416bed2e81052b9fef5eb67350d22f1d4891.jpg?rule=ad-large,Voir description,Essence,Manuelle,N/C,4,Clean,LeBonCoin,5h,https://www.leboncoin.fr/ad/voitures/3112259830,Voiture avec peu de kilomètres  Idéal jeune conducteur  À vendre dans l’état car il y’a des choses à refaire  Voiture roulante  À faire :  Rotule axiale avant Le parallélisme  Le témoins de plaquette avant  Armortisseur + coupelles avant  Prix négociable,2025-12-14
lbc-3112259595,Volkswagen,Golf,Golf 7 GTE,11500,12650,196850km,2015,Chapet,10,,https://img.leboncoin.fr/api/v1/lbcpb1/images/05/da/fe/05dafe2f9a47b03e8719092eb2a24bbed2d61c52.jpg?rule=ad-large,Voir description,Hybride,Automatique,N/C,6,Clean,LeBonCoin,20h,https://www.leboncoin.fr/ad/voitures/3112259595,"À vendre golf 7 GTE, pack jante neuf, toit panoramique, boîte automatique, palette au volant, ligne échappement en inox, véhicule très bien entretenu, aucun frais à prévoir. Full options sauf cuir.",2025-12-14
lbc-3112259125,Volkswagen,Tiguan,Vw tiguan 2008,6000,6600,196680km,2008,Saint-Ouen-l'Aumône,10,,https://img.leboncoin.fr/api/v1/lbcpb1/images/cd/c1/30/cdc130d5743c6b2b99085e0f277c151b2be63017.jpg?rule=ad-large,Voir description,Diesel,Manuelle,N/C,9,Clean,LeBonCoin,12h,https://www.leboncoin.fr/ad/voitures/3112259125,Volkswagen tiguan de 2008 rien à prévoir,2025-12-14
lbc-3112258735,Volkswagen,Tiguan,A saisir tiguan tdi bluemotion,4500,4950,311900km,2011,Marseille,10,,https://img.leboncoin.fr/api/v1/lbcpb1/images/4d/d5/f1/4dd5f1d6fda0ea3e52a770a577a5b42cf967220d.jpg?rule=ad-large,Voir description,Diesel,Manuelle,N/C,8,Clean,LeBonCoin,22h,https://www.leboncoin.fr/ad/voitures/3112258735,"A vendre Tiguan TDI Bluemotion 140cv année 2011 toutes options contrôle technique Ok,  bon état générale 311900 km nombreuse pièces changées.  PRIX FERME Premier arrivé premier servi",2025-12-14
lbc-3112287102,Volkswagen,Golf,Vend golf 6,2200,2420,283000km,2010,Nîmes,10,,https://img.leboncoin.fr/api/v1/lbcpb1/images/e9/53/e6/e953e65b40ac64d149062a02ed86dcc47ec62d13.jpg?rule=ad-large,Voir description,Essence,Manuelle,N/C,5,Clean,LeBonCoin,14h,https://www.leboncoin.fr/ad/voitures/3112287102,"Bonjour , Je vend ma golf 6 en l’état, voyant moteur allumé = catalyseur à changer  Côté passager carrosserie voir la photo.  4 amortisseur neuf  4 pneu neuf  Voiture démarre au quart de tour et roule tout les jours  Vendu sans contrôle technique et en l’état.  Si offre à faire devant le véhicule",2025-12-14
lbc-3112287045,Volkswagen,Tiguan,Volkswagen Tiguan,14200,15620,284000km,2015,Val-du-Layon,10,,https://img.leboncoin.fr/api/v1/lbcpb1/images/c6/12/a8/c612a82100fde9900a57965c416cd7d7721edfcb.jpg?rule=ad-large,Voir description,Diesel,Manuelle,N/C,8,Clean,LeBonCoin,10h,https://www.leboncoin.fr/ad/voitures/3112287045,"Vend Tiguan  184000km   Aucun souci, roule parfaitement  Toujours entretenu  Véhicule Non fumeur   2.0 140cv reprogrammé à 180cv 4motion  Pack R-line intérieur extérieur   Ouverture / fermeture sans clé  Jantes de 17 pouces  Attelage  Démarrage sans clé  Feu auto Essuie-glaces auto Toit ouvrant  Toit panoramique  Accoudoir central  Barres de toit  Rétro électrique et dégivrant  Siège avant chauffant  Sellerie cuir  Double des clé  Radar av et ar Caméra de recule  Clim bi zone  Bluetooth  Fixation isofix Anti brouillard av ar L’imitateur / régulateur de vitesse   Vidange effectuée  Distribution, pompe à eau effectuée  4 pneus neuf  Batterie neuve   Prix 14200€",2025-12-14
lbc-3036751066,Volkswagen,Passat,Passat b8 2015,8300,9130,239000km,2015,Rohrbach-lès-Bitche,10,,https://img.leboncoin.fr/api/v1/lbcpb1/images/6f/95/6d/6f956d520e45ca9197f6efce804fc29d53ca399e.jpg?rule=ad-large,Voir description,Diesel,Manuelle,N/C,6,Clean,LeBonCoin,10h,https://www.leboncoin.fr/ad/voitures/3036751066,Voici une Volkswagen Passat B8 de 2015 en excellent état général. Cette berline diesel de 120 chevaux a été bien entretenue et est prête à prendre la route. - Couleur noire - Kilométrage de [URL masquée pour votre sécurité] km - Boîte de vitesses manuelle - Intérieur en bon état - Contrôle technique valable jusqu'en 04/2027 - Norme antipollution Euro 6 - 4 portes et 5 places N'hésitez pas à me contacter pour plus d'informations ou pour organiser un essai routier ou une négociation de cette Passat B8 bien équipée.,2025-12-14
lbc-3112285647,Volkswagen,Golf,Volkswagen golf 7 GTI performance,23500,25850,76000km,2018,Massy,10,,https://img.leboncoin.fr/api/v1/lbcpb1/images/61/9f/ae/619faec4ac8bb28fde9e6f13bbf9bbde27bf5d7d.jpg?rule=ad-large,Voir description,Essence,Automatique,N/C,14,Clean,LeBonCoin,14h,https://www.leboncoin.fr/ad/voitures/3112285647,"Vw golf 7.5 GTI performance 245ch Boîte auto DSG7 76000 km  Suivi chez Volkswagen jusqu’à 35000 km  Vidange filtre à huile a 55000 km  Disques et plaquettes avant Brembo fais a 61000 km  Pneus avant et parallélisme fais a 66000 km  Vidange filtre à huile filtre à air filtre a habitacle et bougies fais à 67000 km  Vidange filtre à air et filtre à huile fais a 76000 km et elle n’a pas rouler depuis .  Toit ouvrant ,matrix led,chargeur a induction,siège chauffant,caméra de recul,,virtual cockpit,détecteur d’angle mort,jante 19 p,front assist,lane assist,gps CarPlay tactile,5 modes de conduite,rétroviseurs électriques et dégivrant,démarrage sans clef,ouverture sans clef,feux automatiques adaptatif directionnels…  Très bon état intérieur Car vertical disponible   Pas d’échange   23500€",2025-12-14
lbc-3112284167,Volkswagen,Autres,Golf 6 TDI 2L 170,6000,6600,244000km,2011,Rumersheim-le-Haut,10,,https://img.leboncoin.fr/api/v1/lbcpb1/images/00/8f/27/008f2789def7615cfb4efdfd89a637ebc39b37d9.jpg?rule=ad-large,Voir description,Diesel,Manuelle,N/C,8,Clean,LeBonCoin,22h,https://www.leboncoin.fr/ad/voitures/3112284167,"Bonjour,   Je vends ma golf 6 TDI 2L 170, en très bonne état intérieur comme extérieur.   Distribution faite à 238000km/h  Vidange entretien complet  2 pneus neuf hiver avant  CT Ok   Pour plus de renseignements, veuillez m’écrire en privé.",2025-12-14
as-694ba154-f194-4efe-a38f-d848870a7021,Peugeot,407,Peugeot 407 berline 3L V6 211ch BVA griffe,0,0,168 000 km,11-2005,MONTFERMEIL,10,,https://prod.pictures.autoscout24.net/listing-images/694ba154-f194-4efe-a38f-d848870a7021_5750a14e-1c20-4c49-8c6c-f285cbcdbb36.jpg/250x188.webp,Voir annonce détaillée,Essence,Boîte automatique,N/C,0,Clean,AutoScout24,11h,https://www.autoscout24.fr/offres/peugeot-407-berline-3l-v6-211ch-bva-griffe-essence-noir-694ba154-f194-4efe-a38f-d848870a7021,"Import AutoScout. Essence, Boîte automatique. berline 3L V6 211ch BVA griffe",2025-12-14
as-f3894fcc-ea68-416b-a326-e735cf04f8a0,BMW,116,BMW 116 SERIE F40 116d 116 ch Business Design,0,0,118 600 km,10-2024,L'ISLE SUR LA SORGUE,10,,https://prod.pictures.autoscout24.net/listing-images/f3894fcc-ea68-416b-a326-e735cf04f8a0_ccc6a4c2-6d9d-4551-b2e0-0cea313a0868.jpg/250x188.webp,Voir annonce détaillée,Diesel,Boîte manuelle,N/C,0,Clean,AutoScout24,5h,https://www.autoscout24.fr/offres/bmw-116-serie-f40-116d-116-ch-business-design-diesel-noir-f3894fcc-ea68-416b-a326-e735cf04f8a0,"Import AutoScout. Diesel, Boîte manuelle. SERIE F40 116d 116 ch Business Design",2025-12-14
as-a019ce46-c094-4606-b500-82e182fd00d7,Peugeot,2008,Peugeot 2008 1.2 turbo 130ch SS BVM6 Allure (DISTRIBUTION FAITE),0,0,63 000 km,11-2017,CHAPONOST,10,,https://prod.pictures.autoscout24.net/listing-images/a019ce46-c094-4606-b500-82e182fd00d7_984e0141-1893-424a-9a2a-0c2abdb0dc57.jpg/250x188.webp,Voir annonce détaillée,Essence,Boîte manuelle,N/C,0,Clean,AutoScout24,11h,https://www.autoscout24.fr/offres/peugeot-2008-1-2-turbo-130ch-ss-bvm6-allure-distribution-faite-essence-gris-a019ce46-c094-4606-b500-82e182fd00d7,"Import AutoScout. Essence, Boîte manuelle. 1.2 turbo 130ch SS BVM6 Allure (DISTRIBUTION FAITE)",2025-12-14
as-09747e34-ef09-438a-861a-d72835324ca9,Peugeot,308,Peugeot 308 II 1.6 BlueHDi 120 Style,0,0,150 686 km,11-2015,PARIS,10,,https://prod.pictures.autoscout24.net/listing-images/09747e34-ef09-438a-861a-d72835324ca9_5f3d8e08-bbc7-4bb5-957c-b4f4aa014d0c.jpg/250x188.webp,Voir annonce détaillée,Diesel,Boîte manuelle,N/C,0,Clean,AutoScout24,9h,https://www.autoscout24.fr/offres/peugeot-308-ii-1-6-bluehdi-120-style-diesel-09747e34-ef09-438a-861a-d72835324ca9,"Import AutoScout. Diesel, Boîte manuelle. II 1.6 BlueHDi 120 Style",2025-12-14
as-60c60655-a222-46a0-bcce-3c80defb1293,Volkswagen,Touran,Volkswagen Touran II 1.6 TDI 105 FAP BlueMotion Technology Cup,0,0,157 000 km,03-2013,FIRMINY,10,,https://prod.pictures.autoscout24.net/listing-images/60c60655-a222-46a0-bcce-3c80defb1293_7b75a7eb-9d20-41d2-8c6e-7647035c9ddb.jpg/250x188.webp,Voir annonce détaillée,Diesel,Boîte manuelle,N/C,0,Clean,AutoScout24,2h,https://www.autoscout24.fr/offres/volkswagen-touran-ii-1-6-tdi-105-fap-bluemotion-technology-cup-diesel-gris-60c60655-a222-46a0-bcce-3c80defb1293,"Import AutoScout. Diesel, Boîte manuelle. II 1.6 TDI 105 FAP BlueMotion Technology Cup",2025-12-14
as-093c3819-fec9-4d7b-9e49-5a8ec817b2cf,Nissan,Juke,Nissan Juke 1.6 94 cv ct ok acenta garantie 12 mois,0,0,139 000 km,10-2013,CERCOTTES,10,,https://prod.pictures.autoscout24.net/listing-images/093c3819-fec9-4d7b-9e49-5a8ec817b2cf_3c7003bc-ac78-49d6-a6c8-5c6f8bd024af.jpg/250x188.webp,Voir annonce détaillée,Essence,Boîte manuelle,N/C,0,Clean,AutoScout24,2h,https://www.autoscout24.fr/offres/nissan-juke-1-6-94-cv-ct-ok-acenta-garantie-12-mois-essence-blanc-093c3819-fec9-4d7b-9e49-5a8ec817b2cf,"Import AutoScout. Essence, Boîte manuelle. 1.6 94 cv ct ok acenta garantie 12 mois",2025-12-14
as-32ac312c-e9bb-44c6-b022-1f497e1df9b4,Land Rover,Range Rover Sport,Land Rover Range Rover Sport Land HSE BV8 CG OFFERT 3.0 SDV6 306 cv Garantie 12 mois,0,0,192 183 km,09-2016,Piennes,10,,https://prod.pictures.autoscout24.net/listing-images/32ac312c-e9bb-44c6-b022-1f497e1df9b4_48dccee4-b648-4bda-b94e-cb879ea6c487.jpg/250x188.webp,Voir annonce détaillée,Diesel,Boîte automatique,N/C,0,Clean,AutoScout24,9h,https://www.autoscout24.fr/offres/land-rover-range-rover-sport-land-hse-bv8-cg-offert-3-0-sdv6-306-cv-garantie-12-mois-diesel-32ac312c-e9bb-44c6-b022-1f497e1df9b4,"Import AutoScout. Diesel, Boîte automatique. Land HSE BV8 CG OFFERT 3.0 SDV6 306 cv Garantie 12 mois",2025-12-14
as-9796b668-182a-4789-bf4a-7449ce78e5bb,Volkswagen,Golf,Volkswagen Golf 7 SW 1.6 TDI 110 Lounge,0,0,160 560 km,08-2015,LE ROVE,10,,https://prod.pictures.autoscout24.net/listing-images/9796b668-182a-4789-bf4a-7449ce78e5bb_940dcc8b-6d4a-4cd8-8e43-d2fe60297ecb.jpg/250x188.webp,Voir annonce détaillée,Diesel,Boîte manuelle,N/C,0,Clean,AutoScout24,4h,https://www.autoscout24.fr/offres/volkswagen-golf-7-sw-1-6-tdi-110-lounge-diesel-gris-9796b668-182a-4789-bf4a-7449ce78e5bb,"Import AutoScout. Diesel, Boîte manuelle. 7 SW 1.6 TDI 110 Lounge",2025-12-14
as-2b810b01-5c94-4971-b214-ebe07af4be15,Citroen,C4,Citroen C4 1.6 hdi 115 cv exclusive ct ok garantie 12 mois,0,0,205 000 km,03-2014,CERCOTTES,10,,https://prod.pictures.autoscout24.net/listing-images/2b810b01-5c94-4971-b214-ebe07af4be15_bbbed50c-3f4f-4528-8ce8-9a88321925a6.jpg/250x188.webp,Voir annonce détaillée,Diesel,Boîte manuelle,N/C,0,Clean,AutoScout24,10h,https://www.autoscout24.fr/offres/citroen-c4-1-6-hdi-115-cv-exclusive-ct-ok-garantie-12-mois-diesel-gris-2b810b01-5c94-4971-b214-ebe07af4be15,"Import AutoScout. Diesel, Boîte manuelle. 1.6 hdi 115 cv exclusive ct ok garantie 12 mois",2025-12-14
as-54b4a92a-018a-4300-bb3f-b0e202daf5ec,Nissan,Qashqai,Nissan Qashqai 1.6 dCi 130 BVA6 N-Connecta,0,0,157 321 km,08-2017,PARIS,10,,https://prod.pictures.autoscout24.net/listing-images/54b4a92a-018a-4300-bb3f-b0e202daf5ec_7411b6cd-aa06-48ae-b042-981f8953023a.jpg/250x188.webp,Voir annonce détaillée,Diesel,Boîte automatique,N/C,0,Clean,AutoScout24,12h,https://www.autoscout24.fr/offres/nissan-qashqai-1-6-dci-130-bva6-n-connecta-diesel-54b4a92a-018a-4300-bb3f-b0e202daf5ec,"Import AutoScout. Diesel, Boîte automatique. 1.6 dCi 130 BVA6 N-Connecta",2025-12-14
as-0f4df538-e40a-4f85-8f5d-26e7e9b90bed,Mercedes-Benz,CLA 200,Mercedes-Benz CLA 200 CLA 200 d 7-G DCT Sensation,0,0,135 444 km,11-2016,Maubeuge,10,,https://prod.pictures.autoscout24.net/listing-images/0f4df538-e40a-4f85-8f5d-26e7e9b90bed_0e9e3961-996c-43e5-9358-df46e2acb526.jpg/250x188.webp,Voir annonce détaillée,Diesel,Boîte automatique,N/C,0,Clean,AutoScout24,12h,https://www.autoscout24.fr/offres/mercedes-benz-cla-200-cla-200-d-7-g-dct-sensation-diesel-noir-0f4df538-e40a-4f85-8f5d-26e7e9b90bed,"Import AutoScout. Diesel, Boîte automatique. CLA 200 d 7-G DCT Sensation",2025-12-14
as-a13a9d01-1be4-4af8-8452-9e849d12572b,Land Rover,Range Rover Evoque,Land Rover Range Rover Evoque LAND TD4 150 Ch BVA AWD SE 4X4 Garantie 12 mois,0,0,103 500 km,07-2018,Tinqueux,10,,https://prod.pictures.autoscout24.net/listing-images/a13a9d01-1be4-4af8-8452-9e849d12572b_da34a13e-0a4b-4041-bb8c-80154c54e68f.jpg/250x188.webp,Voir annonce détaillée,Diesel,Boîte automatique,N/C,0,Clean,AutoScout24,9h,https://www.autoscout24.fr/offres/land-rover-range-rover-evoque-land-td4-150-ch-bva-awd-se-4x4-garantie-12-mois-diesel-noir-a13a9d01-1be4-4af8-8452-9e849d12572b,"Import AutoScout. Diesel, Boîte automatique. LAND TD4 150 Ch BVA AWD SE 4X4 Garantie 12 mois",2025-12-14
as-4d502a5f-0173-4d22-ac33-933d57272c02,Fiat,500,Fiat 500 500 1.2 8V 69 ch Lounge,0,0,144 000 km,10-2008,VILLENEUVE-SAINT-GEORGES,10,,https://prod.pictures.autoscout24.net/listing-images/4d502a5f-0173-4d22-ac33-933d57272c02_a8e8d1b8-2957-4535-a461-88c73be28cd0.jpg/250x188.webp,Voir annonce détaillée,Essence,Boîte manuelle,N/C,0,Clean,AutoScout24,4h,https://www.autoscout24.fr/offres/fiat-500-500-1-2-8v-69-ch-lounge-essence-blanc-4d502a5f-0173-4d22-ac33-933d57272c02,"Import AutoScout. Essence, Boîte manuelle. 500 1.2 8V 69 ch Lounge",2025-12-14
as-ce3b952c-43d4-452b-b243-e2283b95b0c3,Hyundai,Coupe,Hyundai Coupe GK PHASE 2 PACK LUXE 2.0l Première Main,0,0,55 709 km,10-2008,Colmar,10,,https://prod.pictures.autoscout24.net/listing-images/ce3b952c-43d4-452b-b243-e2283b95b0c3_7e556097-4598-41ed-beff-067a0600b395.jpg/250x188.webp,Voir annonce détaillée,Essence,Boîte manuelle,N/C,0,Clean,AutoScout24,2h,https://www.autoscout24.fr/offres/hyundai-coupe-gk-phase-2-pack-luxe-2-0l-premiere-main-essence-noir-ce3b952c-43d4-452b-b243-e2283b95b0c3,"Import AutoScout. Essence, Boîte manuelle. GK PHASE 2 PACK LUXE 2.0l Première Main",2025-12-14
as-d75cff99-33f2-4f07-a2cc-f4c2b9408658,Hyundai,TUCSON,Hyundai TUCSON 1.7 CRDi 2WD,0,0,98 101 km,03-2017,Issy-les-Moulineaux,10,,https://prod.pictures.autoscout24.net/listing-images/d75cff99-33f2-4f07-a2cc-f4c2b9408658_fdd61968-91e6-4ee1-bbfe-79648e5e0a5b.jpg/250x188.webp,Voir annonce détaillée,Diesel,Boîte manuelle,N/C,0,Clean,AutoScout24,7h,https://www.autoscout24.fr/offres/hyundai-tucson-1-7-crdi-2wd-diesel-brun-d75cff99-33f2-4f07-a2cc-f4c2b9408658,"Import AutoScout. Diesel, Boîte manuelle. 1.7 CRDi 2WD",2025-12-14
as-8b8fb19b-be3a-4b74-ab66-7e52347f6a67,Peugeot,3008,Peugeot 3008 BUSINESS Puretech 130ch S&S EAT8 Active 1 ere main car play camera,0,0,119 800 km,11-2020,Villeneuve le roi,10,,https://prod.pictures.autoscout24.net/listing-images/8b8fb19b-be3a-4b74-ab66-7e52347f6a67_3e96233c-a2e8-4e66-8f10-5bbf958989d8.jpg/250x188.webp,Voir annonce détaillée,Essence,Boîte automatique,N/C,0,Clean,AutoScout24,9h,https://www.autoscout24.fr/offres/peugeot-3008-business-puretech-130ch-s-s-eat8-active-1-ere-main-car-play-camera-essence-gris-8b8fb19b-be3a-4b74-ab66-7e52347f6a67,"Import AutoScout. Essence, Boîte automatique. BUSINESS Puretech 130ch S&S EAT8 Active 1 ere main car play camera",2025-12-14
as-77c9613a-f8bf-4566-862f-f1b29c149b39,Volkswagen,Golf,Volkswagen Golf 4,0,0,137 000 km,02-2004,DOUAI,10,,https://prod.pictures.autoscout24.net/listing-images/77c9613a-f8bf-4566-862f-f1b29c149b39_adaa51c7-1e11-4772-8e1e-538445d6f910.jpg/250x188.webp,Voir annonce détaillée,Diesel,Boîte manuelle,N/C,0,Clean,AutoScout24,3h,https://www.autoscout24.fr/offres/volkswagen-golf-4-diesel-gris-77c9613a-f8bf-4566-862f-f1b29c149b39,"Import AutoScout. Diesel, Boîte manuelle. 4",2025-12-14
